date,Chlorophyll,Salinity,Temperature,site
2012-08-19 00:00:00+00:00,0.219732591,33.46959053,20.59891421,Santa Monica
2012-08-20 00:00:00+00:00,0.193697222,33.45876083,21.32095889,Santa Monica
2012-08-21 00:00:00+00:00,0.179884507,33.45150169,21.73843268,Santa Monica
2012-08-22 00:00:00+00:00,0.150770538,33.46018839,22.02390397,Santa Monica
2012-08-23 00:00:00+00:00,0.210497222,33.45399417,21.31393361,Santa Monica
2012-08-24 00:00:00+00:00,0.268579387,33.43620752,20.27682006,Santa Monica
2012-08-25 00:00:00+00:00,0.257228412,33.42659109,19.92916769,Santa Monica
2012-08-26 00:00:00+00:00,0.215412256,33.42286936,19.84106267,Santa Monica
2012-08-27 00:00:00+00:00,0.327438889,33.40673028,19.99838722,Santa Monica
2012-08-28 00:00:00+00:00,0.324329609,33.38069469,20.04470615,Santa Monica
2012-08-29 00:00:00+00:00,0.354689944,33.35631285,20.57248073,Santa Monica
2012-08-30 00:00:00+00:00,0.327621849,33.37490168,21.30050784,Santa Monica
2012-08-31 00:00:00+00:00,0.361638889,33.38284111,21.34595167,Santa Monica
2012-09-01 00:00:00+00:00,0.388562674,33.39339721,21.09520223,Santa Monica
2012-09-02 00:00:00+00:00,0.482384401,33.40455571,21.10694123,Santa Monica
2012-09-03 00:00:00+00:00,0.591375,33.39545778,20.62704167,Santa Monica
2012-09-04 00:00:00+00:00,0.785139665,33.39302626,20.68871425,Santa Monica
2012-09-05 00:00:00+00:00,1.030949861,33.37545822,20.36910669,Santa Monica
2012-09-06 00:00:00+00:00,1.25683844,33.33482284,20.75121058,Santa Monica
2012-09-07 00:00:00+00:00,1.564790262,33.3359382,21.23556217,Santa Monica
2012-09-08 00:00:00+00:00,1.734284123,33.34132925,21.51782841,Santa Monica
2012-09-09 00:00:00+00:00,1.841849582,33.35399694,21.25440223,Santa Monica
2012-09-10 00:00:00+00:00,1.891526462,33.35157967,20.8497376,Santa Monica
2012-09-11 00:00:00+00:00,1.943216667,33.36018194,20.96890333,Santa Monica
2012-09-12 00:00:00+00:00,2.107317549,33.35964485,21.25974373,Santa Monica
2012-09-13 00:00:00+00:00,2.19425,33.35700369,21.3960108,Santa Monica
2012-09-14 00:00:00+00:00,2.063730556,33.32004861,21.31709528,Santa Monica
2012-09-15 00:00:00+00:00,1.93275,33.29598139,21.91226361,Santa Monica
2012-09-16 00:00:00+00:00,1.705551532,33.29766267,21.88041838,Santa Monica
2012-09-17 00:00:00+00:00,1.239269444,33.2768975,20.93736944,Santa Monica
2012-09-18 00:00:00+00:00,0.902459384,33.26940168,20.30248095,Santa Monica
2012-09-19 00:00:00+00:00,0.491188202,33.26065562,19.79679326,Santa Monica
2012-09-20 00:00:00+00:00,0.345119534,33.25246735,19.77012449,Santa Monica
2012-09-21 00:00:00+00:00,0.37446,33.21107857,19.66702714,Santa Monica
2012-09-22 00:00:00+00:00,0.415311978,33.18844986,20.12392312,Santa Monica
2012-09-23 00:00:00+00:00,0.491449153,33.17696751,20.04613616,Santa Monica
2012-09-24 00:00:00+00:00,0.520455556,33.16854778,20.37714861,Santa Monica
2012-09-25 00:00:00+00:00,0.507272464,33.18442232,20.40096029,Santa Monica
2012-09-26 00:00:00+00:00,0.566304094,33.18149357,20.11625994,Santa Monica
2012-09-27 00:00:00+00:00,0.705606145,33.16513575,19.95493994,Santa Monica
2012-09-28 00:00:00+00:00,0.916053521,33.14324366,19.97165775,Santa Monica
2012-09-29 00:00:00+00:00,1.204561111,33.11285167,19.57595639,Santa Monica
2012-09-30 00:00:00+00:00,1.556473538,33.09489861,19.71478357,Santa Monica
2012-10-01 00:00:00+00:00,1.888016807,33.064593,19.88616303,Santa Monica
2012-10-02 00:00:00+00:00,2.162674095,33.0262727,20.59020474,Santa Monica
2012-10-03 00:00:00+00:00,2.239988796,33.05241204,20.57848235,Santa Monica
2012-10-04 00:00:00+00:00,2.391730159,33.06857778,20.25630159,Santa Monica
2012-10-05 00:00:00+00:00,,,,Santa Monica
2012-10-06 00:00:00+00:00,,,,Santa Monica
2012-10-07 00:00:00+00:00,,,,Santa Monica
2012-10-08 00:00:00+00:00,,,,Santa Monica
2012-10-09 00:00:00+00:00,1.711681223,33.01467773,20.25344541,Santa Monica
2012-10-10 00:00:00+00:00,1.42597479,33.00576583,20.26211289,Santa Monica
2012-10-11 00:00:00+00:00,1.127447887,32.99488592,20.28148732,Santa Monica
2012-10-12 00:00:00+00:00,0.948270195,32.98452981,20.24133287,Santa Monica
2012-10-13 00:00:00+00:00,0.844629526,32.96051922,20.09714206,Santa Monica
2012-10-14 00:00:00+00:00,0.777660167,32.9281571,20.23034624,Santa Monica
2012-10-15 00:00:00+00:00,0.723180282,32.88199183,20.03400282,Santa Monica
2012-10-16 00:00:00+00:00,0.72967147,32.82732334,19.62699971,Santa Monica
2012-10-17 00:00:00+00:00,0.745627841,32.80031648,19.87232443,Santa Monica
2012-10-18 00:00:00+00:00,0.782261838,32.73405432,20.26798802,Santa Monica
2012-10-19 00:00:00+00:00,0.760339833,32.72371337,20.41315961,Santa Monica
2012-10-20 00:00:00+00:00,0.799654596,32.72741226,20.26746267,Santa Monica
2012-10-21 00:00:00+00:00,0.818508333,32.72504472,20.39044583,Santa Monica
2012-10-22 00:00:00+00:00,0.922481894,32.71185042,20.3924273,Santa Monica
2012-10-23 00:00:00+00:00,1.066354749,32.72026899,20.24625475,Santa Monica
2012-10-24 00:00:00+00:00,1.028910364,32.80911905,19.5882028,Santa Monica
2012-10-25 00:00:00+00:00,1.134022663,33.06657649,17.74509433,Santa Monica
2012-10-26 00:00:00+00:00,1.347141667,33.07666361,16.72206222,Santa Monica
2012-10-27 00:00:00+00:00,1.650058496,33.1085,17.08925125,Santa Monica
2012-10-28 00:00:00+00:00,1.991662011,33.08886788,17.97402654,Santa Monica
2012-10-29 00:00:00+00:00,2.268427374,33.09157263,17.94068855,Santa Monica
2012-10-30 00:00:00+00:00,2.573898876,33.10334157,18.25661124,Santa Monica
2012-10-31 00:00:00+00:00,2.769393855,33.10128073,18.07897514,Santa Monica
2012-11-01 00:00:00+00:00,2.716445378,33.09137619,17.66444846,Santa Monica
2012-11-02 00:00:00+00:00,2.541039216,33.07908824,17.55699132,Santa Monica
2012-11-03 00:00:00+00:00,2.282910864,33.07130641,17.55601114,Santa Monica
2012-11-04 00:00:00+00:00,2.086788301,33.07662312,17.48005766,Santa Monica
2012-11-05 00:00:00+00:00,1.818983193,33.06924706,17.49219608,Santa Monica
2012-11-06 00:00:00+00:00,1.518318436,33.06452737,17.67498128,Santa Monica
2012-11-07 00:00:00+00:00,1.371406685,33.05138802,17.99792479,Santa Monica
2012-11-08 00:00:00+00:00,1.267777159,33.01571281,18.02975125,Santa Monica
2012-11-09 00:00:00+00:00,1.140156425,33.06124553,17.42529218,Santa Monica
2012-11-10 00:00:00+00:00,1.136655556,33.07110889,16.12477417,Santa Monica
2012-11-11 00:00:00+00:00,1.128768802,33.01043983,14.47522563,Santa Monica
2012-11-12 00:00:00+00:00,1.17756546,33.00391448,14.30357326,Santa Monica
2012-11-13 00:00:00+00:00,1.311866667,32.99785139,14.55801417,Santa Monica
2012-11-14 00:00:00+00:00,1.429111732,33.00276704,15.0896324,Santa Monica
2012-11-15 00:00:00+00:00,1.378811111,32.99941111,15.00793,Santa Monica
2012-11-16 00:00:00+00:00,1.332153061,32.95875306,15.12488367,Santa Monica
2012-11-17 00:00:00+00:00,1.362754875,32.92997437,15.30093398,Santa Monica
2012-11-18 00:00:00+00:00,1.184730114,32.89190881,15.54377017,Santa Monica
2012-11-19 00:00:00+00:00,1.179184358,32.85938017,15.74623631,Santa Monica
2012-11-20 00:00:00+00:00,1.407095238,32.8346888,15.97093445,Santa Monica
2012-11-21 00:00:00+00:00,1.120852778,32.83544278,15.72486389,Santa Monica
2012-11-22 00:00:00+00:00,1.050871866,32.80930585,15.93988357,Santa Monica
2012-11-23 00:00:00+00:00,0.937142061,32.79776323,16.06531448,Santa Monica
2012-11-24 00:00:00+00:00,0.873611111,32.76166111,16.16766583,Santa Monica
2012-11-25 00:00:00+00:00,0.838220056,32.72834485,16.02374652,Santa Monica
2012-11-26 00:00:00+00:00,0.715142857,32.68906863,16.31018291,Santa Monica
2012-11-27 00:00:00+00:00,0.475747191,33.00601461,16.25617753,Santa Monica
2012-11-28 00:00:00+00:00,0.416171831,33.40471408,16.28464,Santa Monica
2012-11-29 00:00:00+00:00,0.373487395,33.37009356,16.24607283,Santa Monica
2012-11-30 00:00:00+00:00,0.274289694,33.19328412,16.22141142,Santa Monica
2012-12-01 00:00:00+00:00,0.27475,33.15800667,16.5453525,Santa Monica
2012-12-02 00:00:00+00:00,0.396476323,33.13332284,16.71248162,Santa Monica
2012-12-03 00:00:00+00:00,0.307284123,32.94134345,17.09478774,Santa Monica
2012-12-04 00:00:00+00:00,0.544994429,33.08793398,16.88005014,Santa Monica
2012-12-05 00:00:00+00:00,0.267715877,33.13086657,16.59645404,Santa Monica
2012-12-06 00:00:00+00:00,0.190175824,33.15897582,16.50899505,Santa Monica
2012-12-07 00:00:00+00:00,,,,Santa Monica
2012-12-08 00:00:00+00:00,,,,Santa Monica
2012-12-09 00:00:00+00:00,,,,Santa Monica
2012-12-10 00:00:00+00:00,0.31878744,33.13838937,16.5985,Santa Monica
2012-12-11 00:00:00+00:00,0.572861111,33.15342857,16.41474524,Santa Monica
2012-12-12 00:00:00+00:00,1.037,33.16105305,16.50423192,Santa Monica
2012-12-13 00:00:00+00:00,0.494290503,33.11366983,16.43761676,Santa Monica
2012-12-14 00:00:00+00:00,0.389851955,33.15540838,15.98573017,Santa Monica
2012-12-15 00:00:00+00:00,0.416527778,33.14241222,15.70684361,Santa Monica
2012-12-16 00:00:00+00:00,0.27245,33.15000083,15.46395028,Santa Monica
2012-12-17 00:00:00+00:00,0.213415042,33.15546825,15.3438415,Santa Monica
2012-12-18 00:00:00+00:00,0.261384401,33.0178727,15.26112256,Santa Monica
2012-12-19 00:00:00+00:00,0.234793872,33.20593565,14.75865655,Santa Monica
2012-12-20 00:00:00+00:00,0.211211111,33.23428417,14.35501389,Santa Monica
2012-12-21 00:00:00+00:00,0.188660167,33.22517688,14.29515905,Santa Monica
2012-12-22 00:00:00+00:00,0.175807799,33.21531866,14.35515125,Santa Monica
2012-12-23 00:00:00+00:00,0.184530556,33.19168722,14.5160025,Santa Monica
2012-12-24 00:00:00+00:00,0.205933148,32.9034663,14.83408217,Santa Monica
2012-12-25 00:00:00+00:00,0.213097493,32.98864318,14.77546713,Santa Monica
2012-12-26 00:00:00+00:00,0.217252778,33.04711639,14.91481528,Santa Monica
2012-12-27 00:00:00+00:00,0.230557103,33.11975181,14.69776017,Santa Monica
2012-12-28 00:00:00+00:00,0.226345404,33.14152479,14.31894958,Santa Monica
2012-12-29 00:00:00+00:00,0.236997222,33.12114889,14.053485,Santa Monica
2012-12-30 00:00:00+00:00,0.253250696,33.08604095,13.6685376,Santa Monica
2012-12-31 00:00:00+00:00,0.274313808,33.09027322,13.32893891,Santa Monica
2013-01-01 00:00:00+00:00,,,,Santa Monica
2013-01-02 00:00:00+00:00,,,,Santa Monica
2013-01-03 00:00:00+00:00,,,,Santa Monica
2013-01-04 00:00:00+00:00,,,,Santa Monica
2013-01-05 00:00:00+00:00,,,,Santa Monica
2013-01-06 00:00:00+00:00,,,,Santa Monica
2013-01-07 00:00:00+00:00,,,,Santa Monica
2013-01-08 00:00:00+00:00,,,,Santa Monica
2013-01-09 00:00:00+00:00,,,,Santa Monica
2013-01-10 00:00:00+00:00,,,,Santa Monica
2013-01-11 00:00:00+00:00,,,,Santa Monica
2013-01-12 00:00:00+00:00,,,,Santa Monica
2013-01-13 00:00:00+00:00,,,,Santa Monica
2013-01-14 00:00:00+00:00,,,,Santa Monica
2013-01-15 00:00:00+00:00,,,,Santa Monica
2013-01-16 00:00:00+00:00,,,,Santa Monica
2013-01-17 00:00:00+00:00,,,,Santa Monica
2013-01-18 00:00:00+00:00,,,,Santa Monica
2013-01-19 00:00:00+00:00,,,,Santa Monica
2013-01-20 00:00:00+00:00,,,,Santa Monica
2013-01-21 00:00:00+00:00,,,,Santa Monica
2013-01-22 00:00:00+00:00,,,,Santa Monica
2013-01-23 00:00:00+00:00,0.343905172,32.79086121,13.10050862,Santa Monica
2013-01-24 00:00:00+00:00,0.339038889,32.63526361,13.05067056,Santa Monica
2013-01-25 00:00:00+00:00,0.319593315,32.61690585,13.08709777,Santa Monica
2013-01-26 00:00:00+00:00,0.320552778,32.47402278,13.53797944,Santa Monica
2013-01-27 00:00:00+00:00,0.326587744,32.54791142,13.81274457,Santa Monica
2013-01-28 00:00:00+00:00,0.271256267,32.75726045,13.16027298,Santa Monica
2013-01-29 00:00:00+00:00,0.239370474,32.8247078,12.95497214,Santa Monica
2013-01-30 00:00:00+00:00,0.261208914,32.87777716,13.16838245,Santa Monica
2013-01-31 00:00:00+00:00,0.394477654,32.85517514,13.39338855,Santa Monica
2013-02-01 00:00:00+00:00,0.409722222,32.89016389,13.68848389,Santa Monica
2013-02-02 00:00:00+00:00,0.533983287,32.94634986,13.6911429,Santa Monica
2013-02-03 00:00:00+00:00,0.553732591,32.97321309,13.66311755,Santa Monica
2013-02-04 00:00:00+00:00,0.529804469,33.0188514,13.68228128,Santa Monica
2013-02-05 00:00:00+00:00,0.594038997,33.09515905,13.72875655,Santa Monica
2013-02-06 00:00:00+00:00,0.71735376,33.07832618,14.10058301,Santa Monica
2013-02-07 00:00:00+00:00,0.662346369,33.11439385,13.91414078,Santa Monica
2013-02-08 00:00:00+00:00,0.648151261,33.16539132,13.70072185,Santa Monica
2013-02-09 00:00:00+00:00,0.668694444,33.18804778,13.4565675,Santa Monica
2013-02-10 00:00:00+00:00,0.750501393,33.18864011,13.43149499,Santa Monica
2013-02-11 00:00:00+00:00,0.862829132,33.18513165,13.55607703,Santa Monica
2013-02-12 00:00:00+00:00,1.01091922,33.19009053,13.44373343,Santa Monica
2013-02-13 00:00:00+00:00,1.184122563,33.19434791,13.40237131,Santa Monica
2013-02-14 00:00:00+00:00,1.381746479,33.1799369,13.93156676,Santa Monica
2013-02-15 00:00:00+00:00,1.646183844,33.15392284,13.88366351,Santa Monica
2013-02-16 00:00:00+00:00,1.914527778,33.15771944,13.75924333,Santa Monica
2013-02-17 00:00:00+00:00,2.15535014,33.15803109,13.89111653,Santa Monica
2013-02-18 00:00:00+00:00,2.365905292,33.1529195,13.92338607,Santa Monica
2013-02-19 00:00:00+00:00,2.520166667,33.13885139,13.94964667,Santa Monica
2013-02-20 00:00:00+00:00,2.518690808,33.13924234,13.68116462,Santa Monica
2013-02-21 00:00:00+00:00,2.452067989,33.17045467,13.50943598,Santa Monica
2013-02-22 00:00:00+00:00,2.492666667,33.17958306,13.43620833,Santa Monica
2013-02-23 00:00:00+00:00,2.543231198,33.17630084,13.74107911,Santa Monica
2013-02-24 00:00:00+00:00,2.528356546,33.19470669,13.6427844,Santa Monica
2013-02-25 00:00:00+00:00,2.491058496,33.19020251,13.85909248,Santa Monica
2013-02-26 00:00:00+00:00,2.376871508,33.18733743,14.08061257,Santa Monica
2013-02-27 00:00:00+00:00,2.132569832,33.18507318,13.90131173,Santa Monica
2013-02-28 00:00:00+00:00,2.012857143,33.19025798,13.78520616,Santa Monica
2013-03-01 00:00:00+00:00,1.885292479,33.18860279,14.10381643,Santa Monica
2013-03-02 00:00:00+00:00,1.764345404,33.17682284,14.37172228,Santa Monica
2013-03-03 00:00:00+00:00,1.660779944,33.14342173,14.93409415,Santa Monica
2013-03-04 00:00:00+00:00,1.469189944,33.14979693,14.7553352,Santa Monica
2013-03-05 00:00:00+00:00,1.313955432,33.16070891,14.46548301,Santa Monica
2013-03-06 00:00:00+00:00,1.194345404,33.17402591,14.41427187,Santa Monica
2013-03-07 00:00:00+00:00,1.057816092,33.15329368,14.52990948,Santa Monica
2013-03-08 00:00:00+00:00,0.926899441,32.96853575,14.60001229,Santa Monica
2013-03-09 00:00:00+00:00,0.701061453,33.11499832,13.70705978,Santa Monica
2013-03-10 00:00:00+00:00,0.577019499,33.11760864,13.87750279,Santa Monica
2013-03-11 00:00:00+00:00,0.535710306,33.10642674,14.30688357,Santa Monica
2013-03-12 00:00:00+00:00,0.538687151,33.06260782,14.54919888,Santa Monica
2013-03-13 00:00:00+00:00,0.545069638,32.97684903,14.91367994,Santa Monica
2013-03-14 00:00:00+00:00,0.588603352,32.95167821,15.41453156,Santa Monica
2013-03-15 00:00:00+00:00,0.71092437,32.9772084,15.28069048,Santa Monica
2013-03-16 00:00:00+00:00,0.743259053,32.98719053,14.98966574,Santa Monica
2013-03-17 00:00:00+00:00,0.905327381,32.99477173,14.59221488,Santa Monica
2013-03-18 00:00:00+00:00,1.008721591,32.99135,14.730025,Santa Monica
2013-03-19 00:00:00+00:00,1.08650838,32.99660363,14.59480642,Santa Monica
2013-03-20 00:00:00+00:00,1.021337047,32.99509638,14.73227214,Santa Monica
2013-03-21 00:00:00+00:00,1.010668524,32.98275766,14.96335766,Santa Monica
2013-03-22 00:00:00+00:00,0.908885794,32.97409109,15.19988412,Santa Monica
2013-03-23 00:00:00+00:00,0.721364903,32.95350919,15.63384791,Santa Monica
2013-03-24 00:00:00+00:00,0.605654596,32.94055153,15.79189053,Santa Monica
2013-03-25 00:00:00+00:00,0.583816156,32.97490752,15.73700306,Santa Monica
2013-03-26 00:00:00+00:00,0.64275,33.01467778,15.90486417,Santa Monica
2013-03-27 00:00:00+00:00,0.639387187,33.02624429,16.1310195,Santa Monica
2013-03-28 00:00:00+00:00,0.62575419,33.04201089,16.24304972,Santa Monica
2013-03-29 00:00:00+00:00,0.632033426,33.06477465,16.26196602,Santa Monica
2013-03-30 00:00:00+00:00,0.696768802,33.08143036,16.20128607,Santa Monica
2013-03-31 00:00:00+00:00,0.89125,33.09043639,15.87441444,Santa Monica
2013-04-01 00:00:00+00:00,1.097493036,33.12359526,15.85544373,Santa Monica
2013-04-02 00:00:00+00:00,1.0748,33.1258648,15.5266816,Santa Monica
2013-04-03 00:00:00+00:00,,,,Santa Monica
2013-04-04 00:00:00+00:00,0.906480938,33.11565425,16.39189443,Santa Monica
2013-04-05 00:00:00+00:00,0.875654596,33.12686936,16.36325655,Santa Monica
2013-04-06 00:00:00+00:00,0.934837758,33.11840855,16.71082065,Santa Monica
2013-04-07 00:00:00+00:00,0.99273743,33.11432793,16.62983212,Santa Monica
2013-04-08 00:00:00+00:00,1.060096774,33.12039161,16.34401194,Santa Monica
2013-04-09 00:00:00+00:00,0.409584906,33.13215283,14.26760566,Santa Monica
2013-04-10 00:00:00+00:00,0.974285714,33.13584286,12.87782857,Santa Monica
2013-04-11 00:00:00+00:00,,,,Santa Monica
2013-04-12 00:00:00+00:00,0.6925,33.068225,15.92875,Santa Monica
2013-04-13 00:00:00+00:00,0.66125,33.0761,14.94895,Santa Monica
2013-04-14 00:00:00+00:00,,,,Santa Monica
2013-04-15 00:00:00+00:00,,,,Santa Monica
2013-04-16 00:00:00+00:00,,,,Santa Monica
2013-04-17 00:00:00+00:00,0.412,32.95292,14.11972,Santa Monica
2013-04-18 00:00:00+00:00,,,,Santa Monica
2013-04-19 00:00:00+00:00,,,,Santa Monica
2013-04-20 00:00:00+00:00,,,,Santa Monica
2013-04-21 00:00:00+00:00,,,,Santa Monica
2013-04-22 00:00:00+00:00,,,,Santa Monica
2013-04-23 00:00:00+00:00,0.172,32.83902,16.10504,Santa Monica
2013-04-24 00:00:00+00:00,,,,Santa Monica
2013-04-25 00:00:00+00:00,0.149553073,33.65237151,16.91568101,Santa Monica
2013-04-26 00:00:00+00:00,0.169413408,33.6518095,16.45728659,Santa Monica
2013-04-27 00:00:00+00:00,1.7788,33.656028,16.49996,Santa Monica
2013-04-28 00:00:00+00:00,,,,Santa Monica
2013-04-29 00:00:00+00:00,,,,Santa Monica
2013-04-30 00:00:00+00:00,,,,Santa Monica
2013-05-01 00:00:00+00:00,,,,Santa Monica
2013-05-02 00:00:00+00:00,0.287571429,33.63333143,16.97758071,Santa Monica
2013-05-03 00:00:00+00:00,0.244722222,33.636075,16.67460139,Santa Monica
2013-05-04 00:00:00+00:00,0.255844875,33.60347701,17.25122576,Santa Monica
2013-05-05 00:00:00+00:00,0.266166667,33.61265444,17.49417611,Santa Monica
2013-05-06 00:00:00+00:00,0.297867036,33.51952936,17.45831911,Santa Monica
2013-05-07 00:00:00+00:00,0.264121212,33.4139503,17.51208242,Santa Monica
2013-05-08 00:00:00+00:00,0.281551247,33.55930499,17.83167756,Santa Monica
2013-05-09 00:00:00+00:00,0.205595568,33.61048144,17.77675679,Santa Monica
2013-05-10 00:00:00+00:00,0.210111111,33.61092194,17.86570167,Santa Monica
2013-05-11 00:00:00+00:00,0.231194444,33.60902861,18.12402833,Santa Monica
2013-05-12 00:00:00+00:00,0.280883978,33.5451826,18.91771796,Santa Monica
2013-05-13 00:00:00+00:00,0.205472222,33.55344944,19.09492778,Santa Monica
2013-05-14 00:00:00+00:00,0.189364641,33.58354586,18.97849779,Santa Monica
2013-05-15 00:00:00+00:00,0.185416667,33.60922361,18.44643583,Santa Monica
2013-05-16 00:00:00+00:00,0.199833795,33.61385457,18.31779668,Santa Monica
2013-05-17 00:00:00+00:00,0.225777778,33.61218333,18.47619944,Santa Monica
2013-05-18 00:00:00+00:00,0.242853186,33.61066593,18.57633823,Santa Monica
2013-05-19 00:00:00+00:00,0.203527778,33.59295667,18.94098389,Santa Monica
2013-05-20 00:00:00+00:00,0.273379501,33.57110776,19.71339224,Santa Monica
2013-05-21 00:00:00+00:00,0.353277778,33.58839833,20.0674525,Santa Monica
2013-05-22 00:00:00+00:00,0.301523546,33.61303102,19.74754294,Santa Monica
2013-05-23 00:00:00+00:00,0.207194444,33.63045528,19.59537611,Santa Monica
2013-05-24 00:00:00+00:00,0.21468144,33.61799945,19.78755789,Santa Monica
2013-05-25 00:00:00+00:00,0.512694444,33.59229528,19.78946528,Santa Monica
2013-05-26 00:00:00+00:00,0.576933702,33.60983978,19.70085967,Santa Monica
2013-05-27 00:00:00+00:00,0.586444444,33.59736278,19.8125175,Santa Monica
2013-05-28 00:00:00+00:00,0.386525097,33.59332587,19.74501776,Santa Monica
2013-05-29 00:00:00+00:00,,,,Santa Monica
2013-05-30 00:00:00+00:00,,,,Santa Monica
2013-05-31 00:00:00+00:00,,,,Santa Monica
2013-06-01 00:00:00+00:00,,,,Santa Monica
2013-06-02 00:00:00+00:00,,,,Santa Monica
2013-06-03 00:00:00+00:00,,,,Santa Monica
2013-06-04 00:00:00+00:00,,,,Santa Monica
2013-06-05 00:00:00+00:00,,,,Santa Monica
2013-06-06 00:00:00+00:00,,,,Santa Monica
2013-06-07 00:00:00+00:00,,,,Santa Monica
2013-06-08 00:00:00+00:00,,,,Santa Monica
2013-06-09 00:00:00+00:00,,,,Santa Monica
2013-06-10 00:00:00+00:00,,,,Santa Monica
2013-06-11 00:00:00+00:00,,,,Santa Monica
2013-06-12 00:00:00+00:00,,,,Santa Monica
2013-06-13 00:00:00+00:00,,,,Santa Monica
2013-06-14 00:00:00+00:00,,,,Santa Monica
2013-06-15 00:00:00+00:00,,,,Santa Monica
2013-06-16 00:00:00+00:00,,,,Santa Monica
2013-06-17 00:00:00+00:00,,,,Santa Monica
2013-06-18 00:00:00+00:00,,,,Santa Monica
2013-06-19 00:00:00+00:00,,,,Santa Monica
2013-06-20 00:00:00+00:00,,,,Santa Monica
2013-06-21 00:00:00+00:00,,,,Santa Monica
2013-06-22 00:00:00+00:00,,,,Santa Monica
2013-06-23 00:00:00+00:00,,,,Santa Monica
2013-06-24 00:00:00+00:00,,,,Santa Monica
2013-06-25 00:00:00+00:00,,,,Santa Monica
2013-06-26 00:00:00+00:00,,,,Santa Monica
2013-06-27 00:00:00+00:00,,,,Santa Monica
2013-06-28 00:00:00+00:00,,,,Santa Monica
2013-06-29 00:00:00+00:00,,,,Santa Monica
2013-06-30 00:00:00+00:00,,,,Santa Monica
2013-07-01 00:00:00+00:00,,,,Santa Monica
2013-07-02 00:00:00+00:00,,,,Santa Monica
2013-07-03 00:00:00+00:00,,,,Santa Monica
2013-07-04 00:00:00+00:00,,,,Santa Monica
2013-07-05 00:00:00+00:00,,,,Santa Monica
2013-07-06 00:00:00+00:00,,,,Santa Monica
2013-07-07 00:00:00+00:00,,,,Santa Monica
2013-07-08 00:00:00+00:00,,,,Santa Monica
2013-07-09 00:00:00+00:00,,,,Santa Monica
2013-07-10 00:00:00+00:00,,,,Santa Monica
2013-07-11 00:00:00+00:00,,,,Santa Monica
2013-07-12 00:00:00+00:00,6.432987805,33.58019939,20.18339085,Santa Monica
2013-07-13 00:00:00+00:00,5.227313019,33.58462133,19.8814964,Santa Monica
2013-07-14 00:00:00+00:00,3.985888889,33.58849972,19.54848722,Santa Monica
2013-07-15 00:00:00+00:00,3.348798883,33.58868156,19.72041425,Santa Monica
2013-07-16 00:00:00+00:00,3.216277778,33.58754306,19.91346417,Santa Monica
2013-07-17 00:00:00+00:00,3.428753463,33.59048726,19.83467839,Santa Monica
2013-07-18 00:00:00+00:00,3.529832869,33.58119136,19.93074568,Santa Monica
2013-07-19 00:00:00+00:00,6.593425414,33.56599917,19.9112011,Santa Monica
2013-07-20 00:00:00+00:00,9.133138889,33.58655389,19.82003222,Santa Monica
2013-07-21 00:00:00+00:00,13.69351801,33.50770416,19.79705956,Santa Monica
2013-07-22 00:00:00+00:00,21.09533333,33.54370694,20.54307278,Santa Monica
2013-07-23 00:00:00+00:00,15.02245856,33.55575304,20.50872873,Santa Monica
2013-07-24 00:00:00+00:00,10.44806094,33.55941911,20.48803158,Santa Monica
2013-07-25 00:00:00+00:00,6.484044321,33.56294017,19.91872659,Santa Monica
2013-07-26 00:00:00+00:00,13.73375,33.560615,19.5690725,Santa Monica
2013-07-27 00:00:00+00:00,7.389392265,33.56860635,19.30224282,Santa Monica
2013-07-28 00:00:00+00:00,3.755583333,33.54725083,18.63446278,Santa Monica
2013-07-29 00:00:00+00:00,1.830720222,33.55196066,18.75005346,Santa Monica
2013-07-30 00:00:00+00:00,2.117333333,33.43155167,18.80729972,Santa Monica
2013-07-31 00:00:00+00:00,1.944958449,33.54526371,18.28519751,Santa Monica
2013-08-01 00:00:00+00:00,1.228027778,33.2882775,17.82540639,Santa Monica
2013-08-02 00:00:00+00:00,0.798421053,33.4615795,18.08439418,Santa Monica
2013-08-03 00:00:00+00:00,0.947555556,33.50407583,18.46387083,Santa Monica
2013-08-04 00:00:00+00:00,1.226371191,33.56880997,18.36154238,Santa Monica
2013-08-05 00:00:00+00:00,1.050527778,33.3778475,18.69278972,Santa Monica
2013-08-06 00:00:00+00:00,0.772908587,33.56443075,18.97753186,Santa Monica
2013-08-07 00:00:00+00:00,0.692472222,32.05105389,19.32033972,Santa Monica
2013-08-08 00:00:00+00:00,0.83468144,32.5662108,19.43030748,Santa Monica
2013-08-09 00:00:00+00:00,0.723527778,32.10584944,19.53418694,Santa Monica
2013-08-10 00:00:00+00:00,0.715263158,32.22666731,19.90805983,Santa Monica
2013-08-11 00:00:00+00:00,0.784044321,31.6199662,19.67866316,Santa Monica
2013-08-12 00:00:00+00:00,0.553102493,29.43612964,19.477441,Santa Monica
2013-08-13 00:00:00+00:00,0.568555556,31.70460139,19.76195222,Santa Monica
2013-08-14 00:00:00+00:00,0.546833333,31.60215639,19.909115,Santa Monica
2013-08-15 00:00:00+00:00,0.492592593,32.01427265,19.8649943,Santa Monica
2013-08-16 00:00:00+00:00,0.638698061,33.49956094,19.79959723,Santa Monica
2013-08-17 00:00:00+00:00,0.814194444,30.17468306,19.8503325,Santa Monica
2013-08-18 00:00:00+00:00,1.004,33.31444056,19.02342083,Santa Monica
